COMMIT_HASH,REFACTORING_TYPE,COMMIT_DAY,LINES_ADDED,LINES_REMOVED,LINES_ADDED_LAST_COMMITS,LINES_REMOVED_LAST_COMMITS,LABEL
124fe26ea95fa216e45c53b7bc5cd3f7b4796999,Extract Method,642,440,20,2402,939,1
124fe26ea95fa216e45c53b7bc5cd3f7b4796999,Rename Method,642,440,20,2402,939,1
dd76a49078b4ea115689355ed2f434b78c4f9ea9,Pull Up Attribute,641,1976,230,512,713,1
dd76a49078b4ea115689355ed2f434b78c4f9ea9,Extract And Move Method,641,1976,230,512,713,1
05d0e9e6f599c0a2a16cad2b2b37e63e391de0d0,Rename Method,641,27,2,1219,1370,0
d00a9c7e1ba92236411fec5a2d173b344405f848,Inline Method,636,14,24,2630,2326,1
a658609b5c62b4f70d32fcdf64cc187e8b390ede,Rename Method,624,105,6,2756,2418,1
7db1bd8f9daa95841488d049a9fe62310d6fcee3,Rename Class,621,280,677,2550,1752,1
7db1bd8f9daa95841488d049a9fe62310d6fcee3,Extract Method,621,280,677,2550,1752,1
498d33c645a03a5132d73ae8cf61c3998f550277,Extract Method,619,86,4,2563,1790,1
0dc2c29c92ed68ccf1e7a266166a02908d06c699,Extract Method,618,734,659,1868,1138,1
01350dc3033f12befc2cda37f7941d72dc5fc603,Rename Method,618,1425,980,1668,561,1
488303a9e8388529e99d384b00461d460c4a3d3a,Extract Method,607,231,98,27871,553,1
795337f573479a353bf732287ce784672ffa7fd9,Extract Method,573,74,11,27863,599,0
6405f2be6b0a75879dc1ec800ccc41e4f552f2bd,Rename Method,572,99,42,27764,557,1
e6fc266d61e3ff72401408bbd91125b097415d19,Extract Method,571,39,7,27927,566,1
e7664898d68e9230f12a111cc3e18bbc6a3374bf,Move Class,571,1225,403,28236,646,1
e7664898d68e9230f12a111cc3e18bbc6a3374bf,Extract Interface,571,1225,403,28236,646,1
e7664898d68e9230f12a111cc3e18bbc6a3374bf,Move Method,571,1225,403,28236,646,1
926610fc5362f0725abdb01bf96b88bfb222430f,Move Method,568,26434,90,1855,648,1
d43baefa76e3f93f32644490a5a3f109069a963e,Move Class,552,66,57,1790,592,0
d43baefa76e3f93f32644490a5a3f109069a963e,Rename Package,552,66,57,1790,592,0
ebbda9b5d768618792e44dae01af3b1b5c373432,Move Source Folder,552,0,0,1984,674,0
bf565c3f3a5d59112794a9db994d00c9dc800f49,Rename Class,548,202,16,2984,934,1
0c61521ddeacaa239a4dede80efabe0642e9f463,Rename Method,548,1534,483,2442,882,1
c8610ec35db01abd58b2b1e77898a9d4cd292636,Extract Method,547,53,92,4807,1080,1
24acf2fa0e4fd7316944cc8bae44c5182cc5fa2f,Rename Method,545,1,1,5792,1526,0
650c56007ba781442ed781062e0d6727ab535cc8,Rename Method,540,194,82,6574,1610,1
2ae3268ff900a8b649f8cc46fe6a23302978cacc,Rename Method,540,1202,276,8002,2602,1
2ae3268ff900a8b649f8cc46fe6a23302978cacc,Extract Method,540,1202,276,8002,2602,1
b2a4a02c00b70a0265251bd57fc772bebafba434,Rename Class,534,992,431,8982,3712,1
b2a4a02c00b70a0265251bd57fc772bebafba434,Extract And Move Method,534,992,431,8982,3712,1
711bb6c0c6e885dfa33120e4222b0be11d80b36b,Rename Class,532,2418,290,7427,3851,1
711bb6c0c6e885dfa33120e4222b0be11d80b36b,Rename Method,532,2418,290,7427,3851,1
21b1ac804be223d0702bd9dc774c14214d61f0c3,Rename Class,532,986,447,6508,3424,1
21b1ac804be223d0702bd9dc774c14214d61f0c3,Move Attribute,532,986,447,6508,3424,1
21b1ac804be223d0702bd9dc774c14214d61f0c3,Rename Method,532,986,447,6508,3424,1
21b1ac804be223d0702bd9dc774c14214d61f0c3,Move Method,532,986,447,6508,3424,1
c671224fbb399b1cc027c756d58eba8856e6c794,Rename Package,531,976,166,5686,6567,1
c671224fbb399b1cc027c756d58eba8856e6c794,Extract Interface,531,976,166,5686,6567,1
f8b9e076b351db6cb2aca0243fcb364e25ae7039,Move Class,528,2630,1268,4307,5484,1
f8b9e076b351db6cb2aca0243fcb364e25ae7039,Rename Method,528,2630,1268,4307,5484,1
e52e0793dff4db34b8b81dc5d2380871daaa9a1a,Move Class,524,1972,1541,3923,4301,1
e52e0793dff4db34b8b81dc5d2380871daaa9a1a,Move Attribute,524,1972,1541,3923,4301,1
e52e0793dff4db34b8b81dc5d2380871daaa9a1a,Rename Method,524,1972,1541,3923,4301,1
e52e0793dff4db34b8b81dc5d2380871daaa9a1a,Extract Method,524,1972,1541,3923,4301,1
e52e0793dff4db34b8b81dc5d2380871daaa9a1a,Pull Up Method,524,1972,1541,3923,4301,1
e52e0793dff4db34b8b81dc5d2380871daaa9a1a,Move Method,524,1972,1541,3923,4301,1
8b132cd183a92d3aab880fb37bbe4e649f4e91a1,Move Class,519,863,429,3208,3908,1
8b132cd183a92d3aab880fb37bbe4e649f4e91a1,Extract Superclass,519,863,429,3208,3908,1
423f26e7564f3e2c0a28626311d53eb38fa2f6ff,Pull Up Attribute,519,67,20,6271,6582,0
76fd577ce2d35d50d98c9f4e3903c898c01920a0,Move Attribute,518,154,3309,7000,3389,1
76fd577ce2d35d50d98c9f4e3903c898c01920a0,Rename Method,518,154,3309,7000,3389,1
c5839cb7f11a01b54db926d5f1159db6ff28bf69,Extract Method,517,1251,185,5749,3204,1
32f1b4afd229747be65b14fe10f0194b081159fc,Move Class,513,1588,358,4161,2846,1
32f1b4afd229747be65b14fe10f0194b081159fc,Rename Class,513,1588,358,4161,2846,1
32f1b4afd229747be65b14fe10f0194b081159fc,Move Attribute,513,1588,358,4161,2846,1
32f1b4afd229747be65b14fe10f0194b081159fc,Rename Method,513,1588,358,4161,2846,1
32f1b4afd229747be65b14fe10f0194b081159fc,Extract Method,513,1588,358,4161,2846,1
32f1b4afd229747be65b14fe10f0194b081159fc,Move Method,513,1588,358,4161,2846,1
94ca53dece8988f44e0193de6604c1ccf9a0b971,Extract Method,509,148,36,6713,4313,1
4e7c4eff6ce811dee0461f1d1734e01c4ab1e19a,Move Attribute,509,3130,2694,4027,1627,1
4e7c4eff6ce811dee0461f1d1734e01c4ab1e19a,Extract Method,509,3130,2694,4027,1627,1
4e7c4eff6ce811dee0461f1d1734e01c4ab1e19a,Rename Method,509,3130,2694,4027,1627,1
4e7c4eff6ce811dee0461f1d1734e01c4ab1e19a,Move Method,509,3130,2694,4027,1627,1
b02cdf39a14af419375fe8f6f6bddd6d8aafec14,Extract Method,506,883,116,3636,2039,1
8c89b78a39836b565b2ebaf8074787570355aa1e,Move Source Folder,505,0,0,4048,2107,0
